,lat,long,air,rhum,acpcp,pres,uwnd,vwnd
44233,39.75216,-73.96074,294.22665,87.03102,0.06300542,101851.96,1.10223,-1.7502553
44234,39.62866,-73.62333,293.85947,89.24977,0.31300542,101876.96,-0.30694973,-1.3986928
44235,39.50404,-73.28738,293.85947,89.24977,0.61769295,101864.46,0.039729953,-1.3430288
44236,39.37831,-72.95288,293.78915,91.42946,1.2505054,101864.46,-0.26202786,-1.6057241
44237,39.25146,-72.61983,294.1251,92.21852,2.2348804,101851.96,0.25847995,-0.8508413
44238,39.12353,-72.28825,294.1251,92.21852,3.133318,101839.46,0.7076987,0.14232278
44239,38.99451,-71.95813,294.60165,92.28102,1.9223804,101876.96,0.70867527,0.14134622
44240,38.86442,-71.62949,294.47665,93.37477,1.461443,101851.96,1.4498862,0.9147837
44241,38.73326,-71.30231,294.47665,93.37477,1.3755054,101851.96,2.2418785,1.271229
44242,38.60104,-70.9766,294.9454,93.28102,1.977068,101851.96,2.2457848,1.26244
44243,38.46777,-70.65238,295.09384,93.13258,2.4692554,101839.46,2.7438316,2.0827525
44244,38.33347,-70.32964,295.61728,92.99977,3.5317554,101876.96,2.2887535,1.5739635
44245,38.19814,-70.00836,296.09384,93.03883,2.7817554,101876.96,2.9537926,3.3503306
44246,38.06178,-69.68858,296.17197,93.03883,1.6880054,101889.46,3.0983238,4.554432
44247,37.92442,-69.37026,296.42197,92.80446,0.67238045,101926.96,2.959652,3.9450572
44248,37.78606,-69.05344,296.33603,92.827896,0.33644292,101926.96,3.2047691,5.4948616
44249,37.64671,-68.73811,296.4454,92.78102,0.26613042,101964.46,3.162777,6.0759163
44250,37.50638,-68.42426,296.5001,93.37477,0.37550542,101989.46,3.1725426,5.8366585
44251,37.36507,-68.11189,296.55478,93.390396,0.23488042,102001.96,3.046566,6.389393
44252,37.22281,-67.80101,296.5704,93.43727,0.016130418,102064.46,3.1051598,6.2966194
44253,37.07959,-67.49162,296.6251,93.46852,0.0005054176,102089.46,2.959652,6.536854
44454,44.15759,-124.3681,286.5626,94.15602,0.0005054176,101889.46,3.3844566,2.831776
44455,44.2237,-123.9736,287.36728,90.56227,0.0005054176,99826.96,3.3981285,2.8151743
44456,44.28831,-123.5781,288.3126,87.46852,0.0005054176,98676.96,3.1666832,2.2907603
44457,44.35144,-123.1817,289.3751,85.16383,0.0005054176,98789.46,3.3649254,2.2145884
44458,44.41306,-122.7844,289.71103,84.93727,0.0005054176,97564.46,3.374691,2.1970103
44459,44.47318,-122.3862,288.23447,82.63258,0.0005054176,93164.46,4.010433,2.326893
44460,44.53179,-121.987,288.02353,69.81227,0.0005054176,88614.46,2.7692223,2.5417368
44461,44.58888,-121.587,287.96103,62.42946,0.0005054176,87626.96,3.091488,-1.1584585
44462,44.64445,-121.1862,294.35947,41.49196,0.0005054176,89876.96,3.966488,-1.0949819
44463,44.69849,-120.7845,293.4454,40.702896,0.0005054176,89576.96,3.6373863,-0.7170522
44464,44.751,-120.382,294.74228,39.195084,0.0005054176,89664.46,3.13348,-1.6252553
44465,44.80198,-119.9788,294.5001,44.71852,0.0005054176,89664.46,3.7047691,-1.7483022
44466,44.85141,-119.5747,294.98447,41.382584,0.0005054176,88714.46,2.9674644,-1.6379507
44467,44.8993,-119.17,294.0626,45.577896,0.0005054176,87814.46,2.9713707,-1.494396
44468,44.94563,-118.7645,292.10165,41.984142,0.0005054176,84826.96,2.9635582,-1.5090444
44469,44.99041,-118.3583,292.10165,41.984142,0.0005054176,84951.96,3.0826988,-0.4963491
44470,45.03363,-117.9514,294.71103,47.18727,0.0005054176,86801.96,1.8024253,-1.3752553
44471,45.07528,-117.5439,292.71103,36.554455,0.0005054176,84364.46,1.6842612,-1.2893178
44472,45.11537,-117.1358,292.71103,36.554455,0.0005054176,82176.96,1.5319175,1.0573618
44473,45.15388,-116.727,295.9376,37.827892,0.0005054176,84201.96,0.57097995,1.0759165
44474,45.19083,-116.3177,293.79697,42.890396,0.0005054176,82639.46,-0.13800442,2.0534556
44475,45.22618,-115.9078,293.03915,42.00758,0.0005054176,81126.96,0.5924643,3.409901
44476,45.25996,-115.4973,291.17197,36.72633,0.0005054176,80164.46,1.1705893,3.177479
44477,45.29216,-115.0864,292.35165,38.273205,0.0005054176,80139.46,1.6618003,4.248768
44478,45.32276,-114.6749,293.01572,43.202896,0.0005054176,81326.96,-0.5159341,2.5729868
44479,45.35177,-114.263,293.01572,43.202896,0.0005054176,82026.96,-0.43487942,2.3132212
44480,45.37918,-113.8507,293.39853,42.640396,0.0005054176,81864.46,-0.4173013,2.3122447
44481,45.405,-113.4379,290.0626,37.812267,0.08644292,78814.46,1.8903159,4.00951
44482,45.42922,-113.0247,290.0626,37.812267,0.20363042,77789.46,1.0201987,2.1579478
44483,45.45184,-112.6112,293.73447,33.093517,0.42238042,80126.96,2.381527,3.769276
44484,45.47285,-112.1973,292.5704,36.85133,0.26613042,80426.96,1.7018393,2.9528697
44485,45.49225,-111.7831,292.5704,36.85133,0.19581792,81914.46,2.430355,3.534901
44486,45.51005,-111.3686,290.85165,39.22633,0.28956792,80614.46,-0.12921536,1.0270884
44487,45.52623,-110.9539,293.1954,40.296642,0.26613042,80926.96,0.33855808,2.7477915
44488,45.54081,-110.5389,292.07822,41.64821,0.49269292,80501.96,-0.3362466,2.802479
44489,45.55377,-110.1236,286.26572,46.96852,0.76613045,78326.96,0.37566745,2.7741587
44490,45.56511,-109.7082,295.80478,37.210705,0.68019295,83639.46,-0.07843411,1.3571665
44491,45.57484,-109.2926,296.77353,36.03883,0.20363042,86251.96,-0.02374661,1.224354
44492,45.58295,-108.8769,296.77353,36.03883,0.08644292,87314.46,-0.15851223,1.5114634
44493,45.58945,-108.4611,296.85165,37.187267,0.10206792,88326.96,-0.9065591,1.3444712
44494,45.59433,-108.0451,298.01572,37.28883,0.12550542,90014.46,-0.8655435,1.5671275
44495,45.59758,-107.6292,298.01572,37.28883,0.14113042,90776.96,-1.2747232,0.6227915
44496,45.59922,-107.2131,296.42197,38.210705,0.023942918,89989.46,-1.2708169,0.62767434
44497,45.59924,-106.7971,296.22665,36.952892,0.0005054176,89401.96,-1.5403482,1.5378306
44498,45.59764,-106.381,296.23447,36.952892,0.0005054176,90214.46,-1.2376138,2.177479
44499,45.59443,-105.965,294.98447,37.171642,0.0005054176,89414.46,-1.0579263,2.1208384
44500,45.58959,-105.5491,295.5704,36.687267,0.0005054176,89701.96,-1.2708169,2.2770884
44501,45.58313,-105.1333,295.30478,38.49196,0.0005054176,90014.46,-0.98077786,1.6022837
44502,45.57506,-104.7175,295.17197,37.460705,0.0005054176,90014.46,-0.8333169,1.255604
44503,45.56537,-104.3019,295.0001,36.335705,0.0005054176,90026.96,-1.1624185,1.1159556
44504,45.55407,-103.8865,295.16415,36.281017,0.0005054176,90614.46,0.03094089,0.40599465
44505,45.54114,-103.4713,295.66415,37.296642,0.0005054176,91326.96,0.026058078,-0.20826316
44506,45.52661,-103.0563,295.32822,38.359146,0.0005054176,91351.96,0.025081515,-0.2072866
44507,45.51046,-102.6415,295.6251,41.80446,0.0005054176,92301.96,0.40105808,-1.1203725
44508,45.49271,-102.227,295.6251,41.80446,0.0005054176,93014.46,0.43035495,-1.4358022
44509,45.47334,-101.8128,296.3126,42.601334,0.0005054176,93739.46,0.42351902,-1.4377553
44510,45.45237,-101.3989,295.9454,44.007584,0.0005054176,93776.96,0.45183933,-1.5842397
44511,45.42979,-100.9854,296.3204,42.93727,0.0005054176,94101.96,0.2887534,-1.2356069
44512,45.40561,-100.5722,297.29697,42.58571,0.0005054176,94964.46,0.28289402,-1.23756
44513,45.37983,-100.1594,296.85165,43.89821,0.0005054176,94976.96,0.095394015,-1.1096303
44514,45.35246,-99.74705,296.83603,43.67946,0.0005054176,94989.46,0.3590659,-1.1486928
44515,45.32349,-99.33512,296.71103,43.851334,0.0005054176,95589.46,0.21844089,-0.9436147
44516,45.29292,-98.92367,297.40634,44.351334,0.031755418,96989.46,-0.3518716,-0.6496694
44517,45.26077,-98.5127,297.86728,41.702896,0.07081792,97376.96,-0.35773098,-0.6584585
44518,45.22703,-98.10225,297.28134,44.46852,0.10206792,96914.46,-0.36163723,-0.6574819
44519,45.19171,-97.69233,294.4454,52.570084,0.11769292,95401.96,-0.36554348,-0.6545522
44520,45.15481,-97.28297,294.36728,52.296646,0.09425542,95001.96,0.30730808,0.80443215
44521,45.11633,-96.87421,294.02353,52.49977,0.06300542,95326.96,0.75066745,0.909901
44522,45.07628,-96.46604,295.03134,55.601334,0.08644292,96939.46,0.7545737,0.9079479
44523,45.03466,-96.05851,295.03134,55.601334,0.20363042,97414.46,-0.0969888,1.1169323
44524,44.99148,-95.65163,295.14853,55.234146,0.32081792,97451.96,1.0836753,1.9059947
44525,44.94674,-95.24543,295.1251,54.43727,0.21925542,97464.46,0.56805027,1.7145884
44526,44.90045,-94.83993,294.9454,54.132584,0.78175545,97664.46,1.3698081,2.2077525
44527,44.8526,-94.43513,294.48447,60.890396,1.258318,98439.46,2.6237144,2.8825572
44528,44.8032,-94.0311,294.16415,62.21852,0.78175545,98664.46,1.63348,2.5944712
44529,44.75227,-93.62782,295.05478,55.757584,0.47706792,98664.46,2.7467613,3.193104
44530,44.69979,-93.22532,295.08603,55.71852,1.023943,98664.46,3.0045738,2.831776
44531,44.64579,-92.82363,294.84384,56.99977,1.664568,98401.96,3.1813316,3.1511118
44532,44.59026,-92.42276,294.03134,63.21071,2.2036304,98339.46,2.3629723,3.1159556
44533,44.5332,-92.02275,294.03134,63.21071,3.117693,98739.46,2.4332848,3.4557993
44534,44.47463,-91.6236,293.33603,68.78102,3.9380054,98776.96,2.5201988,3.73119
44535,44.41455,-91.22533,293.30478,68.390396,2.508318,98776.96,2.5387535,3.7184947
44536,44.35296,-90.82797,293.30478,68.390396,3.4848804,98801.96,2.086605,3.253651
44537,44.28988,-90.43153,293.41415,66.28883,4.008318,98826.96,2.256527,3.6266978
44538,44.2253,-90.03605,293.5001,64.36696,3.945818,98839.46,1.8356284,3.123768
44539,44.15923,-89.64153,293.5001,64.36696,2.914568,98439.46,3.742855,3.405018
44540,44.09167,-89.24798,293.14853,64.91383,1.570818,98639.46,4.4098473,3.0622447
44541,44.02265,-88.85543,293.03134,62.53102,1.0473804,98914.46,3.5700035,3.4284556
44542,43.95215,-88.4639,292.1954,54.695084,0.82081795,98939.46,3.82098,3.646229
44543,43.8802,-88.07341,292.42978,63.632584,0.74269295,99039.46,3.711605,3.568104
44544,43.80678,-87.68397,289.60947,82.859146,0.08644292,99876.96,1.5846518,3.8522837
44545,43.73192,-87.29559,290.33603,81.53883,0.0005054176,100039.46,1.8590659,4.6784554
44546,43.65561,-86.9083,290.33603,81.53883,0.0005054176,100051.96,1.6139487,5.099354
44547,43.57787,-86.52211,291.09384,77.87477,0.0005054176,100089.46,1.2037925,3.6569712
44548,43.4987,-86.13704,290.27353,66.49977,0.008317918,99451.96,1.0465659,5.0192757
44549,43.41811,-85.7531,290.27353,66.49977,0.0005054176,99039.46,2.944027,2.295643
44550,43.3361,-85.3703,289.90634,64.109146,0.0005054176,99026.96,2.9547691,2.2829478
44551,43.25268,-84.98868,289.46103,65.69508,0.0005054176,99026.96,3.5075035,1.4284556
44552,43.16787,-84.60822,289.64072,64.33571,0.0005054176,99289.46,3.5094566,0.8727915
44553,43.08166,-84.22896,289.5626,64.22633,0.0005054176,99339.46,3.515316,0.8571665
44554,42.99406,-83.85091,289.5626,64.10133,0.0005054176,99026.96,3.3356285,0.32005715
44555,42.90509,-83.47406,289.1876,65.71852,0.0005054176,99026.96,3.0787926,-0.3137319
44556,42.81475,-83.09845,290.52353,63.37477,0.0005054176,99576.96,2.1364098,-0.43677878
44557,42.72305,-82.72409,290.6876,63.390396,0.0005054176,100064.46,2.1862144,-0.54713035
44558,42.62999,-82.35098,290.8204,63.538834,0.0005054176,100064.46,1.9977378,-0.7775991
44559,42.53559,-81.97914,290.86728,64.89821,0.0005054176,100064.46,2.3893394,-1.2180288
44560,42.43984,-81.60858,291.36728,67.202896,0.0005054176,100051.96,2.38348,-1.228771
44561,42.34277,-81.23932,291.6251,68.46071,0.0005054176,100014.46,2.6950035,-0.9885366
44562,42.24438,-80.87136,291.5001,67.24196,0.0005054176,100026.96,2.952816,-1.0119741
44563,42.14467,-80.50471,291.80478,66.40602,0.0005054176,100026.96,2.9498863,-1.0236928
44564,42.04366,-80.13939,291.80478,66.40602,0.0005054176,98751.96,2.399105,-1.6496694
44565,41.94135,-79.77539,288.7579,73.46852,0.0005054176,96539.46,1.9450034,-1.6154897
44566,41.83775,-79.41275,288.70322,75.96071,0.0005054176,96539.46,1.9362143,-1.6242788
44567,41.73287,-79.05146,288.70322,75.96071,0.0005054176,95951.96,2.5416832,-1.9231069
44568,41.62672,-78.69153,287.85947,75.56227,0.0005054176,95276.96,2.687191,-1.760021
44569,41.51931,-78.33298,288.96884,72.515396,0.0005054176,95764.46,2.6618004,-1.447521
44570,41.41064,-77.97581,288.96884,72.515396,0.0005054176,96489.46,2.6618004,-1.7492788
44571,41.30073,-77.62002,289.0001,73.015396,0.0005054176,96614.46,2.560238,-1.5432241
44572,41.18959,-77.26563,289.77353,73.12477,0.0005054176,97489.46,2.3170738,-2.6945913
44573,41.07721,-76.91265,289.8751,72.63258,0.0005054176,97689.46,2.2125816,-2.246349
44574,40.96362,-76.56108,290.48447,73.296646,0.0005054176,98189.46,2.022152,-2.4533803
44575,40.84881,-76.21093,289.96103,74.702896,0.0005054176,97951.96,2.405941,-2.719982
44576,40.73281,-75.8622,292.23447,73.796646,0.0005054176,98839.46,2.1774254,-2.963146
44577,40.61561,-75.51491,292.23447,73.796646,0.0005054176,99826.96,1.9059409,-2.1858022
44578,40.49723,-75.16904,293.76572,72.702896,0.016130418,100501.96,2.0299644,-2.2766225
44579,40.37769,-74.82464,294.6329,77.00758,0.016130418,101214.46,1.9811362,-2.5402944
44580,40.25697,-74.48167,294.6329,77.00758,0.0005054176,101664.46,1.2955893,-1.5442007
44581,40.1351,-74.14016,294.8126,79.952896,0.016130418,101639.46,1.2877768,-1.55006
44582,40.01208,-73.80012,293.73447,88.15602,0.023942918,101789.46,1.086605,-1.4436147
44583,39.88793,-73.46152,293.86728,88.61696,0.14113042,101864.46,-0.23566067,-1.1555288
44584,39.76266,-73.12441,293.67978,89.83571,0.53175545,101851.96,-0.24152005,-1.1555288
44585,39.63626,-72.78876,293.49228,90.59352,1.148943,101839.46,0.025081515,-1.1408803
44586,39.50875,-72.4546,293.74228,91.74196,2.008318,101851.96,0.39226902,-0.7834585
44587,39.38015,-72.12191,294.2579,92.140396,3.070818,101839.46,0.22039402,-1.0481069
44588,39.25046,-71.7907,294.34384,92.12477,2.6411304,101839.46,0.47918308,-0.41236472
44589,39.11969,-71.46098,294.2501,93.69508,1.133318,101839.46,0.7760581,0.7067759
44590,38.98785,-71.13275,294.15634,93.53883,0.95363045,101839.46,0.85515964,0.45775247
44591,38.85495,-70.80601,294.48447,93.74196,1.758318,101851.96,1.4752768,1.0407603
44592,38.721,-70.48077,295.09384,93.13258,1.9536304,101826.96,2.3043785,2.1169322
44593,38.586,-70.15702,295.2579,93.327896,2.2505054,101839.46,2.2955894,1.5700573
44594,38.44997,-69.83476,295.84384,93.140396,2.6723804,101876.96,2.7213707,3.326893
44595,38.31293,-69.51401,295.84384,93.140396,1.883318,101889.46,2.903988,4.551502
44596,38.17486,-69.19475,296.17197,93.109146,1.133318,101914.46,2.966488,3.9382212
44597,38.0358,-68.877,296.33603,92.827896,0.64113045,101926.96,3.0426598,5.5309944
44598,37.89574,-68.56075,296.27353,93.15602,0.52394295,101951.96,3.0416832,6.1374397
44599,37.7547,-68.24599,296.46884,93.22633,0.28956792,101989.46,3.062191,6.125721
44600,37.61268,-67.93275,296.55478,93.390396,0.21144292,102001.96,2.959652,6.525135
44601,37.4697,-67.62101,296.61728,93.38258,0.0005054176,102026.96,2.8170738,6.703846
44602,37.32576,-67.31078,296.6329,93.421646,0.0005054176,102089.46,2.8395348,6.693104
44804,44.50678,-124.0653,286.60165,93.984146,0.0005054176,101139.46,1.0494956,6.752674
44805,44.57177,-123.6678,288.3126,87.46852,0.0005054176,99076.96,1.6032065,3.373768
44806,44.63526,-123.2694,290.67978,79.96071,0.0005054176,99489.46,4.1618004,2.974354
44807,44.69724,-122.8701,291.6251,81.44508,0.0005054176,99664.46,1.7623862,3.5720103
44808,44.75771,-122.4698,288.23447,82.63258,0.0005054176,95039.46,3.9420738,2.255604
44809,44.81666,-122.0686,287.5079,75.96852,0.0005054176,89676.96,2.765316,2.5427134
44810,44.87408,-121.6665,292.78915,48.046646,0.0005054176,89514.46,3.5573082,-0.59888816
44811,44.92998,-121.2636,292.78915,48.046646,0.0005054176,91364.46,3.7799644,-0.5930288
44812,44.98433,-120.8599,295.55478,38.835705,0.0005054176,92214.46,3.7750816,-0.6135366
44813,45.03715,-120.4553,294.60947,39.046642,0.0005054176,91164.46,4.4186363,-1.5217397
44814,45.08842,-120.0499,294.60947,39.046642,0.0005054176,90301.96,3.5905113,-0.78150535
44815,45.13815,-119.6438,293.5079,44.640396,0.0005054176,89239.46,5.3248863,0.5534556
44816,45.18631,-119.2369,294.60947,42.820084,0.0005054176,88451.96,3.3356285,-0.20142722
44817,45.23292,-118.8292,292.74228,48.765396,0.0005054176,86826.96,2.5944176,-1.1369741
44818,45.27796,-118.4209,294.14072,47.53102,0.0005054176,86926.96,3.7174644,-0.2590444
44819,45.32143,-118.0118,294.61728,51.445084,0.0005054176,87676.96,1.805355,-1.3733022
44820,45.36333,-117.6021,294.26572,49.65602,0.0005054176,85101.96,2.7907066,-1.096935
44821,45.40366,-117.1918,291.52353,41.343517,0.0005054176,82139.46,2.8785973,1.0915415
44822,45.4424,-116.7808,296.03915,42.234142,0.0005054176,85564.46,0.57097995,1.0768931
44823,45.47956,-116.3693,294.39853,39.22633,0.0005054176,85064.46,0.9186362,-0.09400535
44824,45.51513,-115.9571,294.39853,39.22633,0.0005054176,83226.96,0.8385581,1.3591197
44825,45.5491,-115.5445,294.14072,43.52321,0.0005054176,83451.96,0.845394,1.3532603
44826,45.58149,-115.1313,293.14853,42.56227,0.0005054176,82414.46,0.93328464,1.6950572
44827,45.61227,-114.7176,293.14853,42.56227,0.0005054176,82014.46,-0.24249661,2.8981822
44828,45.64145,-114.3034,293.04697,43.452896,0.0005054176,82014.46,-0.22882473,2.9001353
44829,45.66903,-113.8888,292.48447,40.804455,0.0005054176,80939.46,-0.529606,2.6296275
44830,45.695,-113.4737,292.89072,38.343517,0.0005054176,79776.96,1.9869956,3.5075572
44831,45.71936,-113.0583,289.79697,38.38258,0.30519292,77514.46,1.5387534,3.0319712
44832,45.74212,-112.6425,292.48447,37.773205,0.87550545,79476.96,2.3805504,3.771229
44833,45.76325,-112.2263,292.6954,35.866955,0.49269292,82064.46,-0.10675442,1.239979
44834,45.78277,-111.8098,296.66415,35.452892,0.36769292,85389.46,-0.032535672,1.0153697
44835,45.80067,-111.393,296.98447,33.077892,0.43800542,85301.96,-0.12921536,1.0270884
44836,45.81695,-110.9759,293.1954,40.296642,0.32863042,83189.46,-0.22003567,2.6257212
44837,45.83161,-110.5586,293.47665,39.593517,0.43019292,81551.96,-0.02765286,1.0339243
44838,45.84465,-110.1411,295.9454,37.82008,0.66456795,83739.46,-0.021793485,1.0349009
44839,45.85606,-109.7234,296.17978,35.265392,0.53956795,85751.96,-0.016910672,1.724354
44840,45.86585,-109.3055,296.65634,36.491955,0.13331792,87301.96,-0.80109036,1.7907603
44841,45.87401,-108.8874,297.17978,36.171642,0.039567918,88314.46,-0.79132473,1.7966197
44842,45.88054,-108.4692,297.21884,36.359142,0.023942918,89426.96,-1.3587075,0.6540415
44843,45.88545,-108.051,297.96884,37.171642,0.07863042,91014.46,-0.9221841,2.0407603
44844,45.88873,-107.6327,297.9376,35.859142,0.008317918,91126.96,-1.2981607,0.64036965
44845,45.89038,-107.2143,296.5079,35.63258,0.008317918,90289.46,-1.3587075,1.9157603
44846,45.8904,-106.7959,296.22665,36.952892,0.0005054176,90401.96,-1.2376138,2.030018
44847,45.88879,-106.3776,296.86728,34.94508,0.0005054176,91176.96,-1.1819497,2.0251353
44848,45.88555,-105.9592,296.5079,35.187267,0.0005054176,91201.96,-1.1712075,2.0319712
44849,45.88068,-105.541,295.5704,36.687267,0.0005054176,90764.46,-1.0872232,1.7956431
44850,45.87419,-105.1228,296.28134,34.491955,0.0005054176,90989.46,-0.8440591,1.9362681
44851,45.86607,-104.7048,294.92978,35.796642,0.0005054176,90239.46,-0.8342935,1.9391978
44852,45.85632,-104.2869,294.92978,35.796642,0.0005054176,90539.46,-0.7395669,1.6784556
44853,45.84495,-103.8691,295.6329,36.218517,0.0005054176,91326.96,0.01922214,0.94017434
44854,45.83195,-103.4516,295.58603,36.19508,0.0005054176,91301.96,0.024104953,0.9411509
44855,45.81733,-103.0343,295.58603,36.19508,0.0005054176,91939.46,0.1530112,0.3474009
44856,45.80109,-102.6172,295.36728,42.15602,0.0005054176,92589.46,0.8278159,-0.6135366
44857,45.78323,-102.2004,295.39853,40.78102,0.0005054176,93101.96,0.7955893,-0.55982566
44858,45.76374,-101.7839,295.6329,44.42946,0.0005054176,93826.96,0.6198081,-1.3010366
44859,45.74265,-101.3677,295.9454,44.007584,0.0005054176,94014.46,0.84930027,-0.994396
44860,45.71994,-100.9519,296.90634,43.390396,0.0005054176,94901.96,0.6032065,-1.4377553
44861,45.69562,-100.5364,296.78134,43.96852,0.0005054176,94976.96,0.66472995,-1.1311147
44862,45.66969,-100.1214,296.85165,43.89821,0.0005054176,94989.46,0.42840183,-1.0012319
44863,45.64214,-99.70673,296.36728,45.570084,0.0005054176,95001.96,0.36004245,-1.1486928
44864,45.613,-99.29255,296.3829,44.507584,0.0005054176,94989.46,0.41472995,-0.7561147
44865,45.58226,-98.87885,296.3829,44.507584,0.008317918,96101.96,-0.35382473,-0.66138816
44866,45.54991,-98.46563,297.1329,45.68727,0.023942918,97301.96,0.53484714,0.06810403
44867,45.51598,-98.05295,296.27353,46.59352,0.21144292,96876.96,0.026058078,0.0817759
44868,45.48045,-97.6408,296.27353,46.59352,0.43800542,95526.96,0.5885581,0.53587747
44869,45.44333,-97.22923,293.85165,54.55446,0.18019292,95226.96,0.73015964,0.39036965
44870,45.40462,-96.81826,294.24228,61.15602,0.039567918,96914.46,-0.018863797,0.724354
44871,45.36434,-96.4079,294.53915,58.81227,0.12550542,97426.96,0.22234714,1.2507213
44872,45.32248,-95.99818,294.84384,56.84352,0.34425542,97426.96,0.22430027,0.80150247
44873,45.27904,-95.58913,294.54697,58.21852,0.44581792,97439.46,1.0846518,1.9050181
44874,45.23404,-95.18076,294.77353,56.18727,0.83644295,97464.46,0.80828464,1.396229
44875,45.18747,-94.77311,294.77353,56.18727,1.180193,97464.46,1.5221518,1.9313853
44876,45.13934,-94.36618,294.59384,57.007584,2.117693,97564.46,2.6266441,2.8815806
44877,45.08966,-93.96001,294.3126,62.163834,1.961443,98476.96,2.3785973,2.5114634
44878,45.03843,-93.55462,294.3126,62.163834,1.758318,98664.46,2.5963707,2.6188853
44879,44.98565,-93.15001,294.73447,58.02321,1.820818,98664.46,2.609066,2.60619
44880,44.93132,-92.74623,294.35165,60.171646,2.617693,98664.46,2.7858238,2.7165415
44881,44.87547,-92.34328,294.35165,60.171646,2.977068,98326.96,2.7575035,2.5866587
44882,44.81808,-91.94121,293.21103,67.96852,3.1880054,98401.96,2.4450035,3.706776
44883,44.75917,-91.54001,292.66415,71.12477,3.6098804,98739.46,2.5592613,3.2370493
44884,44.69874,-91.1397,293.0079,70.28102,4.0161304,98764.46,2.115902,3.958729
44885,44.6368,-90.74033,292.86728,70.24196,6.070818,98726.96,4.00848,3.4450572
44886,44.57334,-90.34188,292.71884,68.67946,9.305193,98126.96,2.2614098,3.6247447
44887,44.50839,-89.9444,293.0704,67.40602,5.8911304,98189.46,4.2711754,3.184315
44888,44.44194,-89.5479,292.67978,68.202896,3.680193,97726.96,3.6510582,3.6501353
44889,44.374,-89.15239,292.77353,65.62477,2.180193,98601.96,4.4137535,3.0563853
44890,44.30458,-88.7579,293.03134,62.53102,1.445818,98851.96,3.7848473,3.6725962
44891,44.23368,-88.36444,292.86728,61.945084,1.7973804,98901.96,3.778988,3.8171275
44892,44.16131,-87.97203,292.03915,64.171646,2.3598804,98914.46,3.7985191,3.7975962
44893,44.08747,-87.5807,288.74228,82.80446,0.45363042,99714.46,1.9342612,5.0641975
44894,44.01218,-87.19044,289.26572,84.171646,0.0005054176,100039.46,1.6442221,5.5817757
44895,43.93544,-86.80128,290.26572,80.702896,0.0005054176,100051.96,1.6705893,5.5749397
44896,43.85725,-86.41324,290.34384,77.47633,0.32081792,99864.46,2.280941,3.7097056
44897,43.77763,-86.02634,290.0626,69.72633,0.08644292,98839.46,2.2135582,5.5329475
44898,43.69658,-85.64059,289.64072,65.85133,0.055192918,98526.96,3.607113,1.5866587
44899,43.61411,-85.256,289.57822,64.34352,0.0005054176,99001.96,3.72723,1.2253306
44900,43.53022,-84.87259,289.46103,65.69508,0.0005054176,99226.96,3.867855,1.3688853
44901,43.44493,-84.49038,290.09384,65.38258,0.0005054176,99989.46,3.3385582,1.3825572
44902,43.35823,-84.10937,289.91415,66.78883,0.0005054176,100076.96,3.3580894,1.3600962
44903,43.27015,-83.72959,289.5626,64.10133,0.0005054176,99426.96,3.5035973,1.4284556
44904,43.18068,-83.35104,289.41415,65.16383,0.0005054176,99026.96,3.4069176,0.12669778
44905,43.08983,-82.97374,289.61728,65.62477,0.0005054176,99001.96,3.4078941,0.11107278
44906,42.99762,-82.59771,289.61728,65.62477,0.0005054176,99664.46,2.9264488,-0.31763816
44907,42.90404,-82.22295,290.58603,66.03883,0.0005054176,100051.96,1.7184409,-0.44849753
44908,42.80911,-81.84947,290.71884,66.64821,0.0005054176,100051.96,1.7174643,-0.4572866
44909,42.71283,-81.47729,290.71884,66.64821,0.0005054176,99701.96,1.8668784,-0.92994285
44910,42.61522,-81.10643,291.17978,68.00758,0.0005054176,99889.46,2.631527,-0.49927878
44911,42.51628,-80.73689,290.97665,64.796646,0.0005054176,100014.46,2.5885582,-1.0051382
44912,42.41603,-80.36868,291.4376,65.56227,0.0005054176,100014.46,2.8795738,-0.90650535
44913,42.31446,-80.00182,291.8126,65.31227,0.0005054176,99926.96,3.1100426,-0.79420066
44914,42.21158,-79.6363,289.85165,74.421646,0.0005054176,98251.96,3.1276207,-1.0442007
44915,42.10742,-79.27216,288.3751,77.41383,0.0005054176,96614.46,2.763363,-1.3215444
44916,42.00196,-78.90939,287.78134,76.30446,0.0005054176,95726.96,2.7926598,-1.4192007
44917,41.89524,-78.54799,287.60947,77.46852,0.0005054176,95251.96,2.6832848,-1.7639272
44918,41.78724,-78.18799,287.85947,76.24196,0.0005054176,94764.46,2.9801598,-2.150646
44919,41.67798,-77.82939,287.11728,75.890396,0.0005054176,95089.46,2.5328941,-1.64381
44920,41.56747,-77.47219,289.02353,73.69508,0.0005054176,96476.96,2.5582848,-1.5481069
44921,41.45573,-77.11642,289.92197,72.34352,0.0005054176,96976.96,2.2379723,-2.2551382
44922,41.34274,-76.76205,289.92197,72.34352,0.0005054176,97289.46,1.9205893,-2.36256
44923,41.22854,-76.40913,289.84384,74.60133,0.0005054176,97351.96,1.9108237,-2.3703725
44924,41.11312,-76.05765,289.74228,78.96852,0.0005054176,97339.46,2.147152,-3.2873647
44925,40.99649,-75.7076,289.55478,75.61696,0.0005054176,96701.96,2.0475426,-2.3059194
44926,40.87867,-75.35902,292.46884,75.28102,0.031755418,98739.46,2.0387535,-2.3147085
